Pri Key,Restaurant Key,Restaurant,Dish,Price,Ingredients (Copy Paste),Calories,Vegan,Vegetarian,Kosher,Keto,Plant Based,Pescaterian,Gluten Free,Low Carb,Low Sodium,Low Cholesteral,Contains Peanuts,Contains Treenuts,Contains Shellfish,,,,,,,,,
771,12,Panera,Cuban Sandwich (Half),$7.49 ,"Artisan ham, shredded pork, Emmental Swiss, spicy mustard, mayo, and sweet and spicy pickles on Artisan Ciabatta. Allergens: Contains Wheat, Milk, Egg",450,,,,,,,,,,,,,,,,,,,,,,
772,12,Panera,Cuban Sandwich (Whole),$10.69 ,"Artisan ham, shredded pork, Emmental Swiss, spicy mustard, mayo, and sweet and spicy pickles on Artisan Ciabatta. Allergens: Contains Wheat, Milk, Egg",900,,,,,,,,,,,,,,,,,,,,,,
773,12,Panera,Bacon Turkey Bravo Sandwich (Half),$6.49 ,"Oven-roasted turkey breast, applewood-smoked bacon, smoked Gouda, emerald greens, vine-ripened tomatoes and signature sauce with salt and pepper on thin-sliced Tomato Basil. Allergens: Contains Wheat, Milk, Egg",300,,,,,,,,,,,,,,,,,,,,,,
774,12,Panera,Bacon Turkey Bravo Sandwich (Whole),$9.39 ,"Oven-roasted turkey breast, applewood-smoked bacon, smoked Gouda, emerald greens, vine-ripened tomatoes and signature sauce with salt and pepper on thin-sliced Tomato Basil. Allergens: Contains Wheat, Milk, Egg",610,,,,,,,,,,,,,,,,,,,,,,
775,12,Panera,Napa Almond Chicken Salad Sandwich (Half),$6.29 ,"Chicken raised without antibiotics tossed with diced celery, seedless grapes, toasted almonds and special dressing, and served with emerald green lettuce, vine-ripened tomatoes, salt, and pepper on Country Rustic Sourdough. Allergens: Contains Wheat, Egg, Tree Nuts",310,,,,,,,,,,,,,,,,,,,,,,
776,12,Panera,Napa Almond Chicken Salad Sandwich (Whole),$8.69 ,"Chicken raised without antibiotics tossed with diced celery, seedless grapes, toasted almonds and special dressing, and served with emerald green lettuce, vine-ripened tomatoes, salt, and pepper on Country Rustic Sourdough. Allergens: Contains Wheat, Egg, Tree Nuts",630,,,,,,,,,,,,,,,,,,,,,,
777,12,Panera,Classic Grilled Cheese (Half),$5.79 ,"American cheese on Classic White bread. Allergens: Contains Wheat, Milk",310,,,,,,,,,,,,,,,,,,,,,,
778,12,Panera,Classic Grilled Cheese (Whole),$7.59 ,"American cheese on Classic White bread. Allergens: Contains Wheat, Milk",630,,,,,,,,,,,,,,,,,,,,,,
779,12,Panera,Heritage Ham & Swiss (Half),$5.79 ,"Artisan ham, Emmental Swiss, emerald green lettuce, spicy mustard, and mayo on Country Rustic Sourdough. Allergens: Contains Wheat, Milk, Egg",320,,,,,,,,,,,,,,,,,,,,,,
780,12,Panera,Heritage Ham & Swiss (Whole),$7.59 ,"Artisan ham, Emmental Swiss, emerald green lettuce, spicy mustard, and mayo on Country Rustic Sourdough. Allergens: Contains Wheat, Milk, Egg",630,,,,,,,,,,,,,,,,,,,,,,
781,12,Panera,Tuna Salad Sandwich (Half),$5.79 ,"Our special recipe tuna salad, emerald greens, vine-ripened tomatoes and red onions with salt and pepper on Black Pepper Focaccia. Allergens: Contains Wheat, Egg, Fish",320,,,,,,,,,,,,,,,,,,,,,,
782,12,Panera,Tuna Salad Sandwich (Whole),$7.59 ,"Our special recipe tuna salad, emerald greens, vine-ripened tomatoes and red onions with salt and pepper on Black Pepper Focaccia. Allergens: Contains Wheat, Egg, Fish",650,,,,,,,,,,,,,,,,,,,,,,
783,12,Panera,Turkey Sandwich (Half),$5.79 ,"Oven-roasted turkey breast raised without antibiotics, emerald greens, vine-ripened tomatoes, red onions, mayo, spicy mustard, salt and pepper on Whole Grain. Allergens: Contains Wheat, Egg",270,,,,,,,,,,,,,,,,,,,,,,
784,12,Panera,Turkey Sandwich (Whole),$7.59 ,"Oven-roasted turkey breast raised without antibiotics, emerald greens, vine-ripened tomatoes, red onions, mayo, spicy mustard, salt and pepper on Whole Grain. Allergens: Contains Wheat, Egg",540,,,,,,,,,,,,,,,,,,,,,,
785,12,Panera,Mediterranean Veggie (Half),$5.79 ,"Zesty sweet Peppadew™ piquant peppers, feta, cucumbers, emerald greens, vine-ripened tomatoes, red onions, hummus, salt, and pepper on Tomato Basil. Allergens: Contains Wheat, Milk",230,,,,,,,,,,,,,,,,,,,,,,
786,12,Panera,Mediterranean Veggie (Whole),$7.59 ,"Zesty sweet Peppadew™ piquant peppers, feta, cucumbers, emerald greens, vine-ripened tomatoes, red onions, hummus, salt, and pepper on Tomato Basil. Allergens: Contains Wheat, Milk",470,,,,,,,,,,,,,,,,,,,,,,
787,12,Panera,Baja Grain Bowl With Chicken,$10.69 ,"Cilantro lime brown rice and quinoa, chicken raised without antibiotics, black bean and corn salsa, salsa verde, red grape tomatoes, avocado, feta crumbles and Greek yogurt. Allergens: Contains Milk. May contain Wheat, Soy",740,,,,,,,,,,,,,,,,,,,,,,
788,12,Panera,Mediterranean Grain Bowl With Chicken,$10.69 ,"Cilantro lime brown rice and quinoa, chicken raised without antibiotics, arugula, red grape tomatoes, kalamata olives, diced cucumbers, hummus, lemon tahini dressing, feta crumbles and Greek yogurt with a squeeze of lemon. Allergens: Contains Milk. May contain Wheat, Soy",650,,,,,,,,,,,,,,,,,,,,,,
789,12,Panera,Baja Grain Bowl,$10.09 ,"Cilantro lime brown rice and quinoa, black bean and corn salsa, salsa verde, red grape tomatoes, avocado, feta crumbles and Greek yogurt. Allergens: Contains Milk. May contain Wheat, Soy",680,,,,,,,,,,,,,,,,,,,,,,
790,12,Panera,Mediterranean Grain Bowl,$10.09 ,"Cilantro lime brown rice and quinoa, arugula, red grape tomatoes, kalamata olives, diced cucumbers, hummus, lemon tahini dressing, feta crumbles and Greek yogurt with a squeeze of lemon. Allergens: Contains Milk. May contain Wheat, Soy",590,,,,,,,,,,,,,,,,,,,,,,
791,12,Panera,Chicken Tortellini Alfredo,$10.29 ,"Tortellini pasta filled with a three-cheese blend, tossed in alfredo sauce and topped with smoked, pulled chicken raised without antibiotics and parmesan. Allergens: Contains Wheat, Milk, Egg",750,,,,,,,,,,,,,,,,,,,,,,
792,12,Panera,Tortellini Alfredo Pasta,$9.19 ,"Tortellini pasta filled with a three-cheese blend, tossed in alfredo sauce and topped with parmesan. Allergens: Contains Wheat, Milk, Egg",720,,,,,,,,,,,,,,,,,,,,,,
793,12,Panera,Kitchen Sink Cookie,$4.29 ,"A salty, chocolaty, caramel confection big enough to share. A large cookie with semi-sweet chocolate, milk chocolate, caramel pieces, pretzels and then topped with flake salt. Allergens: Contains Wheat, Soy, Milk, Egg",800,,,,,,,,,,,,,,,,,,,,,,
794,12,Panera,Homestyle Chocolate Chunk Cookie,$3.69 ,"A large, homestyle cookie made with semi-sweet chocolate chunks, with a crispy outside and soft gooey inside. Big enough to share. Allergens: Contains Wheat, Soy, Milk, Egg",630,,,,,,,,,,,,,,,,,,,,,,
795,12,Panera,Chocolate Chipper Cookie,$2.49 ,"A traditional favorite, freshly baked and made with semi-sweet chocolate chunks & milk chocolate flakes. Allergens: Contains Wheat, Soy, Milk, Egg",380,,,,,,,,,,,,,,,,,,,,,,
796,12,Panera,Tulip Cookie,$2.89 ,"Freshly baked all-butter shortbread cookie shaped like a tulip and decorated for Spring. Allergens: Contains Wheat, Milk",440,,,,,,,,,,,,,,,,,,,,,,
797,12,Panera,Raspberry Almond Thumbprint Cookie,$1.89 ,"Almonds and a fruity hint of raspberry jam and powdered sugar. A perfect little treat. An almond butter cookie with a thumbprint of raspberry jam and dusted with powdered sugar. Noted with a nut icon on tags. Allergens: Contains Wheat, Milk, Tree Nuts",230,,,,,,,,,,,,,,,,,,,,,,
798,12,Panera,Coconut Macaroon,$1.29 ,"A coconut, chocolatey craving satisfied in two bites. A traditional small coconut macaroon with the bottom dipped in chocolate. Allergens: Contains Soy, Milk, Egg, Tree Nuts",140,,,,,,,,,,,,,,,,,,,,,,
799,12,Panera,Coconut Macaroon 4-pack,$2.99 ,"Pack of 4 traditional small coconut macaroons, with the bottoms dipped in chocolate. Allergens: Contains Soy, Milk, Egg, Tree Nuts",140,,,,,,,,,,,,,,,,,,,,,,
800,12,Panera,Cocoa & Creme Cookie,$1.89 ,"Sweet vanilla crème icing, sandwiched between two freshly baked, perfectly crispy chocolate cookies. Allergens: Contains Wheat, Soy, Milk",170,,,,,,,,,,,,,,,,,,,,,,
801,12,Panera,Cocoa & Creme Cookie 4-pack,$5.29 ,"Sweet vanilla crème icing, sandwiched between two freshly baked, perfectly crispy chocolate cookies. Pack of 4. Allergens: Contains Wheat, Soy, Milk",170,,,,,,,,,,,,,,,,,,,,,,
802,12,Panera,Candy Cookie,$2.49 ,"Freshly baked sugar cookie topped with colorful milk chocolate candies. Allergens: Contains Wheat, Soy, Milk, Egg",420,,,,,,,,,,,,,,,,,,,,,,
803,12,Panera,Oatmeal Raisin With Berries Cookie,$2.49 ,"A chewy oatmeal raisin cookie with sweetened, dried cranberries and infused, dried strawberries and blueberries. Allergens: Contains Wheat, Milk, Egg",350,,,,,,,,,,,,,,,,,,,,,,
804,12,Panera,Triple Chocolate Cookie With Walnuts,$2.49 ,"A freshly baked flourless chocolate cookie with a soft, brownie-like texture, made with chocolate chunks, white chocolate chunks and walnuts. Allergens: Contains Soy, Milk, Egg, Tree Nuts",320,,,,,,,,,,,,,,,,,,,,,,
805,12,Panera,Lemon Drop Cookie,$2.49 ,"Freshly baked lemon flavored sugar cookie topped with powdered sugar. Allergens: Contains Wheat, Soy, Milk, Egg",430,,,,,,,,,,,,,,,,,,,,,,
,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
